Sno,Tweet,Date,Likes,RTs,Sentiments
2762,Thank u my man Glad u liked it too heard earlier sent a thank u to your parody guy,2016-04-16 18:36:54,6103,2088,1
2763,You make me feel so happy and talented on the sets Thank you,2016-04-16 18:30:48,5551,2036,1
2764,Thank u my friend All good with you,2016-04-16 18:25:56,5299,1974,1
2765,Thank u so glad u liked it,2016-04-16 18:19:02,4855,1780,1
2766,Thank u so glad u enjoyed it,2016-04-16 18:18:19,4495,1675,1
2767,Thank u soooo happy u liked it,2016-04-16 16:00:15,4768,1650,1
2768,KKR Main Tera Fan Ho Gaya,2016-04-16 13:52:03,10602,3988,1
2769,Thank u lil ones,2016-04-16 10:21:01,4219,1497,0
2770,This is beautiful thank u,2016-04-16 10:12:40,3768,1350,1
2771,Thank u I am so thrilled u liked it,2016-04-16 10:10:44,4371,1712,1
2772,Just saw these girls watching morning show And I do wake up early in the eh afternoon Thanks,2016-04-16 10:03:24,10446,3071,1
2773,Thanks darling,2016-04-16 09:46:24,3796,1437,1
2774,Want to finish match and start guys so that I am not distracted Thank u,2016-04-16 09:43:54,3918,1545,0
2775,Thanks my friend,2016-04-16 09:42:46,3703,1420,1
2776,Thank u my producer sahib Love you,2016-04-16 09:42:34,3843,1640,1
2777,Thank u Nigeria,2016-04-16 09:21:02,3766,1456,0
2778,Wow u r living it up my man,2016-04-16 09:20:35,3309,1298,1
2779,Thank u Canada,2016-04-16 09:20:05,3147,1281,0
2780,Thank u ma m See u soon,2016-04-16 09:19:14,3603,1430,0
2781,Thank u man,2016-04-16 09:18:48,3354,1354,0
2782,Thank u baby I am thrilled u liked it so much Joining u soon for shoot and fun Big hug,2016-04-16 08:45:14,6761,2371,1
2783,Will be there sir,2016-04-16 08:20:57,3822,1478,0
2784,Thank u,2016-04-16 08:20:09,3441,1345,0
2785,Thank u so glad u enjoyed it,2016-04-16 08:19:18,3607,1432,1
2786,Thank you,2016-04-16 08:16:10,3578,1397,0
2787,Thank u so much my friend Bless you,2016-04-16 08:13:52,4546,1830,1
2788,So sweet baby I am so happy you liked it,2016-04-16 08:13:27,4343,1737,1
2789,Thanks so much So glad u liked it Big hug to you,2016-04-16 08:08:47,5090,1859,1
2790,Thank u baby,2016-04-16 01:02:31,4429,1622,0
2791,Wow Thank u this is really touching Love u all back and let s meet for a chat all of us,2016-04-16 01:01:19,4190,1657,1
2792,Thank u darling,2016-04-16 00:57:55,4250,1605,0
2793,Thank u baby,2016-04-16 00:56:46,3462,1403,0
2794,See it soon and call me,2016-04-16 00:55:40,4159,1638,0
2795,Thank u my dost and host,2016-04-16 00:54:35,4214,1658,0
2796,Thank u baby And u know I have always been your biggest fan,2016-04-16 00:53:37,4590,1903,0
2797,This is too much my friend Matlab Travis se toh seekhein hain,2016-04-16 00:53:06,3903,1593,1
2798,Ha ha Don t cast him in your next film he is very unprofessional,2016-04-16 00:52:14,4745,2244,1
2799,Thank u for these kind words Love and happiness to you,2016-04-16 00:50:48,3624,1519,1
2800,Thank u baby Hope all good with u,2016-04-16 00:49:47,3280,1409,1
2801,Thanks my friend am glad u liked it,2016-04-16 00:48:40,3433,1396,1
2802,Thank u my love Let s meet up soon,2016-04-16 00:47:22,3347,1425,1
2803,Thanks man So glad u liked it What s ur next cool novel,2016-04-16 00:45:48,4411,1720,1
2804,How sweet is this Thank u and love you,2016-04-16 00:41:29,3835,1532,1
2805,Wot man Main toh Jabra intellectual actor Ho gaya Thank u amp glad u noticed the nuances To nudify own myth is scary,2016-04-15 15:58:11,6134,2385,1
2806,,2016-04-15 15:50:05,3688,1500,0
2807,Beware I run awesome amp u only watching movies amp eating butter popcorn I will catch faster Start workout now,2016-04-15 15:42:31,5193,1954,1
2808,Hope I don t reveal too much and keep some for later unmasking,2016-04-15 15:36:11,4283,1710,1
2809,Hope u like it my man,2016-04-15 15:35:57,3880,1503,0
2810,,2016-04-15 15:32:26,4072,1609,0
2811,It cuts dangerously close to the bone then u hav to believe I know Delhi roads best amp hence I chase not cops hah Thx,2016-04-15 15:28:22,4029,1662,1
2812,Thank u and glad u liked it,2016-04-15 14:08:19,3942,1539,1
2813,So far even better Glad all r liking Fan,2016-04-15 14:07:48,4315,1833,1
2814,Wah aap toh samajh gaye thank u and glad u enjoyed it,2016-04-15 14:05:57,3876,1568,1
2815,Wow u also remember King novel and I am touched u noticed the punch,2016-04-15 14:01:31,3876,1575,1
2816,Thank u darling am so glad u liked it,2016-04-15 13:55:22,3635,1455,1
2817,Thank u,2016-04-15 13:55:01,3175,1350,0
2818,Thank u,2016-04-15 13:54:50,3310,1346,0
2819,Thank I,2016-04-15 13:54:41,3207,1330,0
2820,So far so good,2016-04-15 13:54:14,3280,1406,1
2821,Thank u Mangalore,2016-04-15 13:53:50,3028,1185,0
2822,Lost and found at the movies Thank u for liking it,2016-04-15 12:47:47,4339,1672,0
2823,I liked your red bow on the head Thanks for liking the film,2016-04-15 12:45:48,3498,1321,1
2824,Glad u liked it Do a cover version of Jabra now,2016-04-15 12:42:12,3611,1477,1
2825,Glad u liked it Thanks,2016-04-15 12:41:29,3278,1296,1
2826,Fans can t be mean they r self less and loving Thanks u enjoyed the,2016-04-15 12:39:04,5021,1764,1
2827,That sounds like a sequel title Will register it for later Glad u enjoyed it in bits amp pieces at least Thanks,2016-04-15 12:35:57,4060,1626,1
2828,Thanks Turkey,2016-04-15 12:29:46,3369,1389,1
2829,Thank u Germany,2016-04-15 12:20:13,3395,1321,0
2830,Thank u to u too,2016-04-15 12:19:53,2950,1244,0
2831,Thank u girls see u soon,2016-04-15 12:17:47,2755,1142,0
2832,Thanks UAE,2016-04-15 12:16:52,2841,1226,1
2833,Thank u Jammu,2016-04-15 12:16:22,2791,1120,0
2834,Thanks Karishma,2016-04-15 12:16:09,2876,1182,1
2835,Thanks Indonesia,2016-04-15 12:15:41,2877,1380,1
2836,Thank u my girls in Malaysia,2016-04-15 12:14:38,2929,1288,0
2837,Thank u Sydney,2016-04-15 11:20:02,3033,1192,0
2838,Thank u Nepal,2016-04-15 11:19:03,3013,1361,0
2839,Thank u all at the City of Anand,2016-04-15 11:18:19,2704,1107,0
2840,Thank u Behrampur,2016-04-15 11:17:34,2576,1131,0
2841,Thank u the pleasure was mine All the best,2016-04-15 11:17:14,2744,1194,1
2842,Thank u Rajkot,2016-04-15 11:16:14,2468,1073,0
2843,Thank u Warangal,2016-04-15 11:14:45,2686,1151,0
2844,Thank u Gujarat,2016-04-15 11:13:46,2489,1083,0
2845,Thank u Kanpur,2016-04-15 11:12:12,2290,1005,0
2846,Thank u Lucknow,2016-04-15 11:11:09,2264,1024,0
2847,Thank u Ludhiana,2016-04-15 11:10:35,2529,1059,0
2848,Thank u Pehle din NA dekha toh kya dekha FAN of u all,2016-04-15 11:09:47,2646,1216,0
2849,Thank u Mumbai,2016-04-15 11:08:53,2596,1089,0
2850,Thank u Jalandhar,2016-04-15 11:08:15,2321,995,0
2851,Thank u Jalgaon,2016-04-15 11:07:58,2265,997,0
2852,Thank u Bangalore,2016-04-15 11:07:29,2305,1015,0
2853,Thank u Patna,2016-04-15 11:07:07,2353,1068,0
2854,Thank you Pune,2016-04-15 11:06:36,2275,1002,0
2855,Thank u Bhubhaneshwar,2016-04-15 11:06:19,2429,1055,0
2856,Thank u Kerala,2016-04-15 11:06:04,2268,1011,0
2857,Thank u Lucknow,2016-04-15 11:05:31,2176,962,0
2858,Thank you Chandigarh,2016-04-15 11:04:47,2131,977,0
2859,Thank u Ranchi,2016-04-15 11:04:32,2140,949,0
2860,Thank u Kochi,2016-04-15 11:04:19,2142,986,0
2861,Thank u Bhopal,2016-04-15 11:04:06,2127,930,0
2862,Thank u Kurnool,2016-04-15 11:03:46,2235,1051,0
2863,Thank u Indore,2016-04-15 11:03:24,2085,940,0
2864,Thank u Ahmedabad,2016-04-15 11:03:07,2295,1001,0
2865,Thank u Chennai,2016-04-15 11:02:53,2132,940,0
2866,Thank u Australia,2016-04-15 11:02:33,2130,943,0
2867,Thank u Vadodra,2016-04-15 11:02:05,2116,969,0
2868,Thank u Surat,2016-04-15 11:01:49,2195,951,0
2869,Thank u Delhi Pehle din nahi dekha toh kya dekha,2016-04-15 11:01:18,2426,1054,0
2870,Thank u Austria,2016-04-15 11:00:44,2288,969,0
2871,Thank u Kanpur,2016-04-15 10:59:54,2271,930,0
2872,Thank u Hyderabad,2016-04-15 10:59:22,2378,1011,0
2873,Thank u Satara still remember Satara from my Circus days,2016-04-15 10:56:16,2738,1124,0
2874,Thank u so much and the Gangsta will see u soon,2016-04-15 10:55:34,3675,1562,1
2875,Thank u Behrampur,2016-04-15 10:55:00,2289,971,0
2876,Numbers mat bata feelings bata mere dost,2016-04-15 10:54:36,3355,1798,-1
2877,Thank u for the wishes,2016-04-15 10:54:06,2679,1141,0
2878,Thank u baby Will get Ram to see it soon,2016-04-15 10:53:49,3009,1365,0
2879,Thank u Kolkata,2016-04-15 10:53:25,2340,1051,0
2880,Thank you Aurangabad,2016-04-15 10:52:07,2390,1104,0
2881,Thank u Mumbai,2016-04-15 10:51:17,2281,966,0
2882,Thank u Karnataka,2016-04-15 10:51:00,2218,950,0
2883,Thanks Lucknow,2016-04-15 10:50:33,2303,974,1
2884,Go back and see him again Thanks,2016-04-15 10:45:03,2929,1275,1
2885,Thank U Raees bhai ke boss,2016-04-15 10:43:54,3028,1398,0
2886,Thanks for all you did for me during the shoot,2016-04-15 10:43:10,2809,1162,1
2887,Hope u enjoy it,2016-04-15 10:41:02,2760,1138,1
2888,Should I send the movie home to watch,2016-04-15 10:40:31,4480,1623,0
2889,Hope u enjoy it Thanks,2016-04-15 10:39:31,3234,1390,1
2890,Am so happy u liked it,2016-04-15 10:38:46,3040,1312,1
2891,Thanks bro,2016-04-15 10:38:01,2955,1227,1
2892,Have to have to paapi peth Ka sawaal hai Ha ha,2016-04-15 10:37:39,2894,1235,0
2893,Thank you KA,2016-04-15 10:36:47,3149,1393,0
2894,See it soon and call,2016-04-15 10:36:32,3033,1311,0
2895,I hope you enjoy it man Thanks,2016-04-15 10:36:21,3277,1325,1
2896,15April I loved it when my mom smiled Her smile always hugged me Every yr this day I talk to her amp make her smile,2016-04-15 10:32:34,16128,5260,1
2897,Thank u my man,2016-04-15 08:15:05,6499,2410,0
2898,Thank you baby Am so glad you liked it,2016-04-15 00:04:06,6370,2366,1
2899,Let s have another dance together Thanks man,2016-04-15 00:02:29,5723,2359,1
2900,You are a poet and we didn t even know it,2016-04-14 23:44:12,6455,2425,0
2901,Calling u now in 15 mins,2016-04-14 22:25:29,4540,1803,0
2902,I hope u had a good evening Thanks,2016-04-14 22:24:50,3364,1491,1
2903,Thanks my man,2016-04-14 22:24:02,3972,1672,1
2904,How beautiful is your mom Thank u Miss mine today as its her going away anniversary,2016-04-14 22:23:03,4136,1629,1
2905,Thank u baby See u at the matches soon,2016-04-14 22:19:36,4943,1979,0
2906,Got surrounded by 100s of ppl as I passed Baba Ambedkar s 125yrs celebs Thx all who helped amp BabaSaheb for defining the Indian Constitution,2016-04-14 15:58:32,8768,3109,0
2907,Thank u so much You r kind to say that Hope u like it Fan is an interesting take,2016-04-14 15:21:28,5444,2074,1
2908,Thank u baby Love you Hope I keep u engaged and inspired,2016-04-14 14:59:07,5808,2213,1
2909,Thank u This is so much fun in all languages,2016-04-14 13:04:30,4273,1621,1
2910,U were very sweet Bless u,2016-04-14 12:51:24,3928,1566,1
2911,U c amp call I will lie down with my 3 babies my face in their hair amp listen to the language only hair can speak,2016-04-14 08:53:13,6094,2168,-1
2912,Congrats Mumbai Indians Wasn t around to say hi 2 u all but u leave on a high Ami KKR we will be back as we always do Thx Kolkata c u soon,2016-04-13 18:06:31,10937,3555,1
2913,Thanks Madame Tussauds amp all of you out there for the love FANUKTakeover,2016-04-13 16:28:41,5655,2440,1
2914,From Madame Tussauds thank u and love u all FANUKTakeover,2016-04-13 13:28:52,5769,2770,1
2915,Was good to see you again Luke Don t forget the dance step,2016-04-13 08:45:10,4885,2128,1
2916,Once again thank u to the whole team U made me feel so special My love to u all at ZeeMarathi,2016-04-12 17:26:37,6571,2530,1
2917,How spectacular,2016-04-12 17:25:32,4088,1842,1
2918,Thanx Delhi amp Noida Home to Home back in Mumbai to share some hugs from babies,2016-04-12 17:18:05,4998,2155,0
2919,Kya baat hai Haryana ka Sher aa gaya Sultan Bhaijaan,2016-04-12 08:18:05,14723,6836,0
2920,Superb,2016-04-12 06:04:14,4528,1945,1
2921,In any language love feels the same Lov for mother sister friend husband wife brother for a belief amp Motherland,2016-04-12 00:11:53,7135,2904,1
2922,Thank u all,2016-04-11 12:52:58,4888,2068,0
2923,This one I have to watch Show me NA soon my friend,2016-04-11 10:08:59,6709,3003,0
2924,How sweet Next time will come and stay with u all Thanks,2016-04-11 09:41:00,4571,1961,1
2925,Sorry wasn t there to wish you all in person Will come to Delhi amp bring happiness for both teams,2016-04-10 17:42:27,7841,2910,1
2926,The Royal couple was so gracious amp full of poise Tonite as I said is the nite of the King the Queen amp the Knights Wish all nites were same,2016-04-10 17:41:09,11039,3922,1
2927,Tonight belongs to the Royalty in Mumbai amp the Knights in Kolkata Go KKR Ami Kolkata,2016-04-10 11:59:25,13700,4769,0
2928,Thanks for having me there It was a lots of fun,2016-04-10 10:53:36,5484,2100,1
2929,FanMan I love this,2016-04-10 07:28:01,5071,1978,1
2930,U said it man,2016-04-09 21:16:06,4726,1943,0
2931,shut ur eyes pass in2 the silence of a dream try not 2 think that all darkness in ppl s eyes is caused by ur shadows,2016-04-09 11:25:55,19870,7217,0
2932,Missing Delhi,2016-04-09 10:53:28,5210,2141,-1
2933,The best feeling Lovely video Go KKR,2016-04-09 10:05:36,4868,2086,1
2934,Thank you 19 days older Joe,2016-04-09 09:56:38,4379,1908,1
2935,Thanks,2016-04-08 11:54:14,4490,1936,1
2936,Thank u America love your hair,2016-04-08 08:29:38,4775,1976,1
2937,Everything u guys do is good Whichever u like do Jabra if u can,2016-04-08 08:24:35,4324,1806,1
2938,Well done thank u,2016-04-08 08:23:28,3693,1886,0
2939,I see all of them and collect them Awesome as always,2016-04-08 08:20:59,4284,1839,1
2940,Thank u for the kisses ladies,2016-04-08 08:18:56,3559,1672,0
2941,Thank you Bangladesh,2016-04-08 08:17:41,4557,1966,0
2942,Oh wow,2016-04-08 08:14:22,3617,1850,1
2943,Thank u Smurphy,2016-04-08 08:11:12,3444,1601,0
2944,Thank u Morocco,2016-04-08 08:09:28,3193,1590,0
2945,It s so beautiful and intricate Thanks,2016-04-08 08:06:54,3386,1676,1
2946,Thank u Bangalore,2016-04-08 08:03:49,3187,1482,0
2947,Thank you Turkey,2016-04-08 08:03:16,3098,1632,0
2948,Mohanan sir showed this to me Thank u man,2016-04-08 07:58:01,3205,1582,0
2949,Thank u Nagpur,2016-04-08 07:54:57,3026,1450,0
2950,Thank u,2016-04-08 07:53:40,3029,1572,0
2951,Thank u Greece,2016-04-08 07:47:50,2987,1540,0
2952,Thank u Badshahs,2016-04-08 07:47:01,2853,1397,0
2953,Thank u Aurangabad Love u all,2016-04-08 07:45:50,3040,2345,1
2954,Thank u Kolkata see you all at Eden,2016-04-08 07:44:25,3205,1599,0
2955,Thank u Hyderabad keep the Biryani ready,2016-04-08 07:42:35,3341,1656,1
2956,Love u Pune,2016-04-08 07:41:41,2992,1550,1
2957,No I have no scary fans at all Actually most of my fans r girls so crazier they r better it feels,2016-04-08 07:36:07,5324,2397,1
2958,Happiness to all And thanks Chala Hawa Yeu Dya amp Nilesh for the celebrations of Gudi Padwa,2016-04-08 07:30:58,5363,2238,1
2959,Wah bhai wah Wish I had u as my stand in inspiration Superb job,2016-04-07 10:49:32,5178,2306,1
2960,Bhai u know how Adi is If he could he wouldn t release any of the films he makes I ll try using kids emotional angle,2016-04-07 10:48:28,7285,3150,0
2961,How cool is this Well done for an amazing track DriveMeinJunoon I just added it to my playlist,2016-04-06 10:55:22,6280,2838,1
2962,Lines yaad kar lena bahut saari hain All the best my gang,2016-04-06 10:41:21,4360,2244,1
2963,My best wishes to these beautiful kids amp to Nagesh amp Elahe,2016-04-06 10:36:10,5231,2747,1
2964,Welcome home my friend,2016-04-06 10:33:06,4144,2097,1
2965,what a lovely piece you wrote in Filmfare Got emotional Thank you once again,2016-04-06 07:06:47,2420,1660,1
